temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp13,temp14,temp15,temp16,temp17,temp18,temp19,temp20,temp21,temp22,temp23,temp24,temp25,temp26,temp27,temp28,temp29,temp30,temp31,temp32,temp33,temp34,temp35,temp36,temp37,temp38,temp39,temp40,temp41,temp42,temp43,temp44,temp45,temp46,temp47,temp48,group,use_state
16.764144011756063,16.932402645113886,16.923585598824396,16.858927259368112,16.518736223365174,16.631888317413665,16.459221160911095,15.86921381337252,16.610580455547392,17.024246877296108,17.30051432770022,17.31741366642175,17.928728875826597,17.402645113886848,16.348273328434974,15.695077149155033,16.599559147685525,17.077149155033062,17.61425422483468,17.573108008817048,17.29022777369581,16.936811168258632,16.537839823659073,15.828802351212344,15.662013225569435,15.714915503306392,15.521675238795003,16.108743570903748,17.127847171197647,17.180014695077148,16.678177810433503,16.41146216017634,17.518001469507716,17.4834680382072,17.31080088170463,17.994121969140338,18.678177810433503,18.40191036002939,18.039676708302718,17.34019103600294,18.10506980161646,18.061719324026452,18.37252020573108,17.922850844966938,18.066862601028657,17.906686260102866,17.404114621601764,16.828067597354885,0,-1
19.0,19.0,20.0,20.0,19.0,20.0,20.0,19.0,20.0,20.0,20.0,21.0,21.0,21.0,20.0,19.0,20.0,20.0,21.0,21.0,21.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,20.0,19.0,19.0,21.0,20.0,20.0,21.0,22.0,22.0,21.0,21.0,21.0,21.0,22.0,21.0,21.0,21.0,20.0,20.0,0,-1
15.0,15.0,15.0,15.0,14.0,14.0,14.0,13.0,14.0,14.0,15.0,15.0,15.0,15.0,14.0,13.0,14.0,14.0,15.0,15.0,15.0,14.0,14.0,13.0,13.0,13.0,13.0,14.0,15.0,15.0,14.0,14.0,15.0,15.0,15.0,15.0,16.0,16.0,15.0,15.0,15.0,15.0,16.0,15.0,15.0,15.0,15.0,15.0,0,-1
4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,0,-1
0.017750166407810075,0.017750166407810075,0.02218770800976259,0.02218770800976259,0.02218770800976259,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02218770800976259,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02218770800976259,0.02218770800976259,0.02218770800976259,0.02218770800976259,0.02218770800976259,0.02218770800976259,0.02662524961171511,0.02218770800976259,0.02218770800976259,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02662524961171511,0.02218770800976259,0.02218770800976259,0,-1
19.0,19.0,20.0,20.0,19.0,20.0,20.0,19.0,20.0,20.0,20.0,21.0,21.0,21.0,20.0,19.0,20.0,20.0,21.0,21.0,21.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,20.0,19.0,19.0,21.0,20.0,20.0,21.0,22.0,22.0,21.0,21.0,21.0,21.0,22.0,21.0,21.0,21.0,20.0,20.0,0,-1
18.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,16.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,16.0,17.0,18.0,18.0,17.0,17.0,18.0,18.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,1,-1
18.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,16.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,16.0,17.0,18.0,18.0,17.0,17.0,18.0,18.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,1,-1
18.0,18.0,17.0,17.0,17.0,17.0,17.0,16.0,17.0,17.0,17.0,18.0,18.0,18.0,17.0,16.0,17.0,17.0,18.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,16.0,17.0,18.0,18.0,17.0,17.0,18.0,18.0,17.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,1,-1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1
