temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp13,temp14,temp15,temp16,temp17,temp18,temp19,temp20,temp21,temp22,temp23,temp24,temp25,temp26,temp27,temp28,temp29,temp30,temp31,temp32,temp33,temp34,temp35,temp36,temp37,temp38,temp39,temp40,temp41,temp42,temp43,temp44,temp45,temp46,temp47,temp48,group,use_state
25.430383091149274,25.431968295904888,25.03038309114927,25.13553500660502,25.105151915455746,24.977014531043594,25.108322324966974,24.810568031704094,25.16221928665786,25.20343461030383,25.090620871862615,25.640686922060766,25.673447820343462,25.656274768824307,25.177542932628796,24.99894319682959,24.989167767503304,24.972523117569352,25.30990752972259,25.5891677675033,25.32972258916777,25.19630118890357,24.89775429326288,24.656274768824307,24.678203434610303,24.76459709379128,25.071598414795243,24.95878467635403,25.80105680317041,25.613738441215325,25.221928665786,25.424834874504622,25.747424042272126,25.87978863936592,25.921003963011888,25.398150594451785,25.838837516512548,25.943196829590487,25.696697490092472,25.74900924702774,26.130250990752973,25.8,25.83910171730515,25.438573315719946,25.819550858652576,25.95455746367239,25.536063408190223,25.890620871862616,0,-1
34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,35.0,35.0,35.0,34.0,34.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0,35.0,34.0,35.0,0,-1
24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.0,24.0,24.0,24.0,24.0,25.0,24.0,24.0,23.0,24.0,24.0,24.0,25.0,0,-1
10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,10.0,10.0,11.0,10.0,11.0,10.0,10.0,0,-1
0.009421074944651183,0.009421074944651183,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.009421074944651183,0.009421074944651183,0.010363182439116303,0.010363182439116303,0.009421074944651183,0.009421074944651183,0.009421074944651183,0.009421074944651183,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.009421074944651183,0.010363182439116303,0.010363182439116303,0.010363182439116303,0.009421074944651183,0.009421074944651183,0.009421074944651183,0.010363182439116303,0.009421074944651183,0.010363182439116303,0.009421074944651183,0.009421074944651183,0,-1
34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,35.0,35.0,35.0,34.0,34.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0,35.0,34.0,34.0,0,-1
25.161782913743295,25.17705323978539,24.63021048287247,24.69748245976063,24.756087494841108,24.777961205117624,24.605035080478746,24.392488650433346,24.716467189434585,24.841106066859265,24.629797771357822,24.90796533223277,25.076764341725134,25.279818406933554,24.71853074700784,24.588113908378045,24.66487825010318,24.716467189434585,24.813867106892282,24.906727197688816,24.904663640115558,25.113495666529097,24.44531572430871,24.369376805612877,24.546017333883615,24.61947998349154,24.767643417251342,24.647957078002477,25.42633099463475,25.468014857614527,24.803549319026,25.12133718530747,25.437886917044985,25.52785802723896,25.399917457697068,24.80973999174577,25.30086669418077,25.57655798596781,25.218324391250516,25.32191498142798,25.91539413949649,25.683037556747834,25.17044985555097,24.787866281469253,25.217498968221214,25.61989269500619,25.047049112670244,25.63227404044573,1,-1
32.0,32.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,32.0,31.0,32.0,32.0,32.0,31.0,31.0,31.0,31.0,32.0,32.0,32.0,32.0,31.0,31.0,30.0,31.0,31.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,33.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,1,-1
22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,22.0,22.0,1,-1
10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,11.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,1,-1
