cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,group,use_state
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1,1
-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,-5.944555778223113,1,1
0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,0.39315382994151854,1,1
24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,24.781111111111112,1,1
250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,250.16666666666666,1,1
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1
19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,1,1
-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,1,1
10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,10.593854375417502,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
