temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp13,temp14,temp15,temp16,temp17,temp18,temp19,temp20,temp21,temp22,temp23,temp24,temp25,temp26,temp27,temp28,temp29,temp30,temp31,temp32,temp33,temp34,temp35,temp36,temp37,temp38,temp39,temp40,temp41,temp42,temp43,temp44,temp45,temp46,temp47,temp48,group,use_state
26.0,26.0,25.481029810298104,25.90108401084011,26.0,26.0,26.35636856368564,26.264227642276424,26.48509485094851,26.382113821138212,26.0,26.0,26.0,25.971544715447155,25.99728997289973,26.0,26.0,26.0,26.0,25.99728997289973,26.0,26.0,26.0,25.979674796747968,25.99728997289973,26.0,25.718157181571815,26.0,26.0,26.0,26.0,25.964769647696478,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.905149051490515,26.0,25.991869918699187,26.0,26.0,1,1
26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,1,1
26.0,26.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,25.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,26.0,25.0,25.0,26.0,25.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,26.0,25.0,26.0,26.0,1,1
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
0.0,0.0,0.00814111261872456,0.00814111261872456,0.0,0.0,0.00814111261872456,0.00814111261872456,0.00814111261872456,0.00814111261872456,0.0,0.0,0.0,0.00814111261872456,0.00814111261872456,0.0,0.0,0.0,0.0,0.00814111261872456,0.0,0.0,0.0,0.00814111261872456,0.00814111261872456,0.0,0.00814111261872456,0.0,0.0,0.0,0.0,0.00814111261872456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00814111261872456,0.0,0.00814111261872456,0.0,0.0,1,1
0.0,0.0,0.24964013190267412,0.08913161624841182,0.0,0.0,0.22937001050227301,0.19441139533346555,0.24977783653175278,0.23610284883336638,0.0,0.0,0.0,0.027645581333862114,0.0027026828533867992,0.0,0.0,0.0,0.0,0.0027026828533867992,0.0,0.0,0.0,0.01991208936479608,0.0027026828533867992,0.0,0.2024074441286418,0.0,0.0,0.0,0.0,0.0339891745800927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08585424607633609,0.0,0.008063983078855176,0.0,0.0,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
19.95277044854881,19.882321899736148,19.511609498680738,19.647229551451186,19.979683377308707,19.95963060686016,19.963324538258576,19.91292875989446,20.119788918205806,20.04089709762533,19.812137203166227,19.698944591029022,19.871767810026384,19.62849604221636,19.69683377308707,19.758839050131925,19.707651715039578,19.68944591029024,19.763324538258576,19.739841688654355,19.971240105540897,19.698944591029022,19.741952506596306,19.674406332453827,19.66358839050132,19.817941952506597,19.636147757255937,19.78627968337731,19.793139841688653,19.679419525065963,19.877044854881266,19.758311345646437,19.775197889182056,19.921899736147758,19.72981530343008,19.737203166226912,19.73562005277045,19.846437994722955,19.858839050131927,19.85593667546174,19.804485488126648,19.79366754617414,19.988654353562005,19.674934036939312,19.99419525065963,19.63957783641161,19.718733509234827,19.780738786279684,2,-1
27.0,27.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,27.0,26.0,26.0,27.0,26.0,26.0,26.0,26.0,27.0,26.0,26.0,26.0,26.0,27.0,26.0,27.0,27.0,26.0,27.0,26.0,26.0,27.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,27.0,26.0,26.0,26.0,2,-1
13.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,2,-1
14.0,14.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,14.0,13.0,13.0,14.0,14.0,13.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,14.0,13.0,14.0,14.0,13.0,14.0,13.0,13.0,14.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,14.0,13.0,13.0,13.0,2,-1
0.00039077273913547115,0.00039077273913547115,0.00039077273913547115,0.00036286040062579464,0.00039077273913547115,0.00039077273913547115,0.00039077273913547115,0.00039077273913547115,0.00039077273913547115,0.00039077273913547115,0.00039077273913547115,0.00036286040062579464,0.00039077273913547115,0.00036286040062579464,0.00036286040062579464,0.00039077273913547115,0.00039077273913547115,0.00036286040062579464,0.00036286040062579464,0.00036286040062579464,0.00039077273913547115,0.00036286040062579464,0.00036286040062579464,0.00039077273913547115,0.00039077273913547115,0.00039077273913547115,0.00036286040062579464,0.00039077273913547115,0.00039077273913547115,0.00036286040062579464,0.00039077273913547115,0.00036286040062579464,0.00036286040062579464,0.00039077273913547115,0.00036286040062579464,0.00036286040062579464,0.00036286040062579464,0.00039077273913547115,0.00039077273913547115,0.00039077273913547115,0.00039077273913547115,0.00039077273913547115,0.00039077273913547115,0.00036286040062579464,0.00039077273913547115,0.00036286040062579464,0.00036286040062579464,0.00036286040062579464,2,-1
23.9874791320027,23.868473764454443,24.280999784184182,23.504840609575258,24.126500163602312,24.07884524613446,23.757757812880723,23.49004392896179,25.170347184995933,24.937377559331942,23.439113902019617,23.406727118301873,23.552421940810767,23.627156313308877,23.20228548951901,23.285377016311493,23.27337153041262,23.40197304390808,23.074591585967795,23.02835986939662,24.142972340766214,23.403560891388945,23.202013074261526,23.489767127769923,23.641708495485272,24.20379418132706,23.537004685291805,22.897331541829978,23.408396209995754,23.408309953286313,23.260343773713632,22.575359681428004,22.695110448966524,23.84403227490758,23.363939543723586,23.299275555029553,23.179707465138783,23.292513697342685,23.10223717462284,22.897979267757815,22.83697196482898,22.9795905068887,23.77849924464464,23.339187000925918,24.33189242625712,23.731309584310885,23.207432696792697,22.888863834142064,2,-1
26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,2,-1
21.18531889290012,21.014440433212997,20.6028880866426,20.82069795427196,22.114921780986762,22.259326113116728,22.97292418772563,23.03971119133574,23.02587244283995,22.759326113116728,21.79362214199759,21.59867629362214,21.84055354993983,21.667870036101082,22.359807460890494,22.620938628158846,22.329121540312876,22.194344163658243,21.68531889290012,21.614921780986762,21.915162454873645,21.750300842358605,22.365824308062574,22.384476534296027,22.489169675090253,22.540914560770158,21.648616125150422,21.74488567990373,21.168471720818292,20.86101083032491,21.147412755716005,21.134175691937426,21.24428399518652,21.32430806257521,20.981949458483754,21.090854392298436,21.156438026474127,21.257521058965104,21.395908543922985,21.564380264741274,21.388086642599276,21.27797833935018,21.237063778580023,20.91756919374248,21.236462093862816,20.705776173285198,21.061973525872443,21.299638989169676,3,1
23.0,23.0,22.0,22.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,23.0,24.0,23.0,24.0,24.0,24.0,24.0,23.0,23.0,24.0,23.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,23.0,23.0,3,1
18.0,18.0,18.0,18.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,19.0,20.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,3,1
5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3,1
0.018018018018018018,0.018018018018018018,0.014414414414414415,0.014414414414414415,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.021621621621621623,0.018018018018018018,0.014414414414414415,0.018018018018018018,0.014414414414414415,0.018018018018018018,0.014414414414414415,0.018018018018018018,0.018018018018018018,0.014414414414414415,0.014414414414414415,0.018018018018018018,0.014414414414414415,0.018018018018018018,0.014414414414414415,0.018018018018018018,0.014414414414414415,0.014414414414414415,0.014414414414414415,0.018018018018018018,0.014414414414414415,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.014414414414414415,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.014414414414414415,0.018018018018018018,0.018018018018018018,3,1
1.7695076901244058,1.7133895484975257,1.61847541346818,1.5238074550981013,1.8405835979732417,1.8406922053229184,1.9457169605581548,1.908170313701469,1.95420426291088,1.8253492450341098,1.7317764107732703,1.7360511960565395,1.8259607044127888,1.7296415523031272,1.7369645838673196,1.6469261947894538,1.7972145111003954,1.8629523677126276,1.668123815274827,1.7000902165051313,1.7274596306481256,1.6169523764012157,1.6134649944031012,1.5567505984264969,1.5964531011742624,1.6093368290418948,1.5468061474656112,1.5390081397588338,1.6443007931232723,1.493919074491609,1.349508949969662,1.353236354210562,1.6454998182637015,1.6258712119566558,1.7253059469040388,1.7468597994963517,1.9406294302748053,1.9180391015420795,1.7048689398909005,1.7368299107537206,1.981157710904612,1.9660493424911054,1.830684038050223,1.7579464377513354,1.8604515024740758,1.6902073097090626,1.8824408705385915,1.9595546229804464,3,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
23.0,23.0,22.0,22.0,24.0,24.0,25.0,25.0,25.0,24.157894736842106,24.0,23.0,24.0,23.0,24.0,24.0,24.0,24.0,23.0,23.0,24.0,23.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,23.0,23.0,4,-1
23.0,23.0,22.0,22.0,24.0,24.0,25.0,25.0,25.0,25.0,24.0,23.0,24.0,23.0,24.0,24.0,24.0,24.0,23.0,23.0,24.0,23.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,23.0,23.0,4,-1
23.0,23.0,22.0,22.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0,23.0,24.0,23.0,24.0,24.0,24.0,24.0,23.0,23.0,24.0,23.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,23.0,23.0,4,-1
