temp1,temp2,temp3,temp4,temp5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp13,temp14,temp15,temp16,temp17,temp18,temp19,temp20,temp21,temp22,temp23,temp24,temp25,temp26,temp27,temp28,temp29,temp30,temp31,temp32,temp33,temp34,temp35,temp36,temp37,temp38,temp39,temp40,temp41,temp42,temp43,temp44,temp45,temp46,temp47,temp48,group,use_state
7.072837632776935,7.24051593323217,7.141881638846738,6.988619119878604,7.087253414264036,7.088012139605463,7.1160849772382395,6.793626707132018,6.795902883156297,6.79969650986343,7.111532625189682,7.158573596358118,7.180576631259484,6.980273141122914,6.619878603945372,6.6980273141122915,6.972685887708649,7.032625189681335,7.0402124430956,7.150227617602428,7.25113808801214,7.220789074355084,6.966616084977238,6.696509863429439,6.826251896813353,6.823216995447648,7.0751138088012135,6.949165402124431,7.369499241274658,7.300455235204856,7.229135053110774,7.2693474962063735,7.4195751138088015,7.539453717754173,7.47875569044006,7.476479514415781,7.639605462822458,7.469650986342944,7.355083459787557,7.322458270106222,7.503793626707132,7.544764795144157,7.453717754172989,7.4112291350531105,7.456752655538695,7.155538694992413,7.369499241274658,7.4165402124430955,1,1
9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,1
5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1
4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1
0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.020964360587002098,0.020964360587002098,0.020964360587002098,0.020964360587002098,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.020964360587002098,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.012578616352201259,0.012578616352201259,0.016771488469601678,0.012578616352201259,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.012578616352201259,0.012578616352201259,0.012578616352201259,0.012578616352201259,0.012578616352201259,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,0.016771488469601678,1,1
1.3239814774305116,1.2297089902620653,1.02918674775088,1.0598097775403483,1.298153154294109,1.3564420271667423,1.814293625555804,1.942235557162298,1.6374035474727189,1.589620545223024,1.2083495478733817,1.2001958409416944,1.2253586963279535,1.152873370006977,1.2993620489959268,1.304867125202346,1.2845346676460632,1.2713179945703357,1.1159853873413759,1.0654438025149615,1.110677763936253,1.1356224426120414,1.211328609817146,1.1779999585521816,1.1632865587027752,1.1409784218052366,1.0239482040430044,0.9830000621717274,0.9947297947642196,0.9947038898777517,0.9717763383615676,1.134583944496766,1.1084787269072327,1.013238548313189,0.9581981482035827,0.9626486076987019,1.0605558382706128,1.0032519267478892,1.1561615635959206,1.3762938051630165,1.2697124672734934,1.1159779037075073,1.0020309430990535,1.0676129050085084,1.067553035937561,1.1131370011582364,1.2800105231405472,1.4903789251659636,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
11.23918799646955,11.384819064430715,11.125330979699912,10.997352162400706,11.02559576345984,11.010591350397176,11.071050308914387,10.842894969108562,10.83495145631068,10.772285966460723,11.037952338923212,11.036628420123566,11.025154457193292,10.918358340688437,10.750661959399823,10.807149161518094,10.914386584289497,10.928067078552516,11.049867608120035,11.015887025595763,11.084289496910856,11.050308914386584,10.966460723742276,10.692850838481906,10.836275375110327,10.836716681376876,10.989849955869373,10.894969108561341,11.185348631950573,11.138128861429832,11.22197705207414,11.271403353927626,11.316857899382171,11.468667255075022,11.270079435127979,11.246248896734334,11.398940864960283,11.206090026478376,11.231685789938217,11.160194174757281,11.509708737864077,11.450573698146513,11.270079435127979,11.166813768755516,11.33495145631068,11.10414827890556,11.466460723742276,11.592674315975287,2,-1
16.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,15.0,15.0,15.0,15.0,16.0,16.0,2,-1
8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2,-1
